pastry,salty snack,whole milk
sausage,semi-finished bread,whole milk,yogurt
brown bread,cat food,frozen meals,white bread
pastry,shopping bags
chocolate marshmallow,whipped/sour cream
berries,organic products,other vegetables
baking powder,butter milk,shopping bags
frozen vegetables,hard cheese,pip fruit,sausage
curd,other vegetables
oil,rolls/buns
napkins,other vegetables
curd cheese,frozen potato products,pork
bottled beer,bottled water,canned beer,whole milk
UHT-milk,frozen meals,other vegetables,salty snack,whole milk
root vegetables,whole milk
beef,soda
pasta,soda
rolls/buns,shopping bags
coffee,newspapers,soda,whole milk
bottled water,brown bread,sausage
coffee,other vegetables
UHT-milk,pastry
bottled beer,frozen meals,potato products,root vegetables
dental care,other vegetables,pet care
other vegetables,turkey
chewing gum,chicken,chocolate
coffee,tropical fruit,whole milk
onions,soda
curd,whipped/sour cream
citrus fruit,frozen vegetables
sausage,whole milk
bottled water,chewing gum,chicken,newspapers,pastry,sausage,yogurt
curd,hamburger meat,instant coffee,margarine,misc. beverages,pip fruit,whole milk
condensed milk,pip fruit,soda
sausage,whole milk
meat spreads,pastry
beef,butter,long life bakery product,tidbits
bottled beer,sausage
coffee,frankfurter,rolls/buns,white wine
sausage,white bread
chicken,hygiene articles,liquor (appetizer),pip fruit,rolls/buns
pet care,sliced cheese
beef,yogurt
dessert,root vegetables
butter,waffles
dessert,grapes,pip fruit,pork,sausage,soda,whole milk,yogurt
whole milk,yogurt
beef,chicken,semi-finished bread,white bread
bottled water,frankfurter,pickled vegetables
chocolate,roll products ,whole milk
other vegetables,rolls/buns,sausage,sliced cheese
hard cheese,other vegetables,whole milk,zwieback
canned beer,salty snack
onions,whole milk
frozen meals,napkins
frankfurter,fruit/vegetable juice,ham,other vegetables,rolls/buns
hard cheese,ketchup,rolls/buns
citrus fruit,rolls/buns
other vegetables,rolls/buns
brown bread,chewing gum,hamburger meat
chocolate,curd,hamburger meat,ice cream
semi-finished bread,waffles
bottled beer,whole milk
frankfurter,sausage
frankfurter,salt
misc. beverages,white wine,whole milk
mayonnaise,onions,spread cheese,tropical fruit
meat,pip fruit,yogurt
hamburger meat,other vegetables,soda,soft cheese,waffles
fruit/vegetable juice,liver loaf
liver loaf,other vegetables
chicken,pastry,soda
instant coffee,soda
newspapers,rolls/buns
butter,chicken,hamburger meat,rolls/buns
butter,sausage
beverages,sausage
cat food,frozen vegetables,salty snack
meat,misc. beverages
shopping bags,spread cheese
fruit/vegetable juice,tropical fruit
butter,other vegetables,red/blush wine
canned beer,whole milk
berries,rolls/buns
sausage,whole milk
domestic eggs,soda
margarine,pip fruit
baking powder,bottled water
shopping bags,whole milk
beef,bottled water,hygiene articles,margarine,pip fruit
rolls/buns,soda
frozen vegetables,tropical fruit
root vegetables,yogurt
canned beer,flour
whipped/sour cream,whole milk
processed cheese,root vegetables
bottled beer,frozen vegetables
other vegetables,pork
yogurt
whole milk
dental care,dessert,waffles
ice cream,other vegetables
fruit/vegetable juice,long life bakery product
bottled water,other vegetables
other vegetables,specialty bar
root vegetables
pastry,soda
meat,specialty cheese
frozen potato products,whipped/sour cream
butter milk,packaged fruit/vegetables
candy,margarine
frozen meals,misc. beverages
beverages,pasta,whole milk
dog food,hamburger meat
other vegetables,yogurt
canned beer,dishes
mustard,tropical fruit,whole milk
pastry,specialty bar,whole milk
domestic eggs,photo/film,pip fruit,rolls/buns,salty snack
beef,brown bread,coffee,dishes,pastry
frozen meals,sausage
instant coffee,newspapers
dessert,hamburger meat
bottled water,citrus fruit,pickled vegetables,salad dressing,whole milk
bottled water,other vegetables,specialty bar,spread cheese,yogurt
beef,ham
fruit/vegetable juice,pastry
berries,nut snack,sliced cheese
mayonnaise,processed cheese,shopping bags
margarine,whole milk
coffee,hard cheese
organic products,root vegetables
other vegetables,semi-finished bread
soda,specialty chocolate
butter milk,rolls/buns
domestic eggs,root vegetables
curd,pastry
chicken,shopping bags,vinegar,whole milk
butter milk,root vegetables
bottled water,butter,canned beer,pastry,turkey
chicken,salty snack
detergent,yogurt
oil,other vegetables,rolls/buns
mustard,soda
chicken,specialty bar
chocolate,pet care
frankfurter,soda
domestic eggs,yogurt
dessert,shopping bags,sliced cheese
soda,tropical fruit
canned fish,specialty cheese,specialty vegetables,yogurt
brown bread,detergent,fruit/vegetable juice,root vegetables
brown bread,white wine
fruit/vegetable juice,whole milk
canned vegetables,cling film/bags,pip fruit
canned beer,domestic eggs,whole milk
brown bread,frankfurter
tropical fruit
frozen dessert,pickled vegetables,soda
canned beer,tropical fruit,whole milk,yogurt
pip fruit,root vegetables
bottled water,curd,whole milk
brown bread,packaged fruit/vegetables
tropical fruit,whole milk
fruit/vegetable juice,waffles
flour,specialty chocolate,tropical fruit
brown bread,domestic eggs,whole milk
citrus fruit,other vegetables
root vegetables,yogurt
rolls/buns,white wine
hamburger meat,salt
chicken,margarine
bottled beer,whole milk
canned beer,frankfurter
grapes,soda
newspapers,whole milk
rolls/buns,yogurt
chocolate,whole milk,yogurt
brown bread,pip fruit,pork,whole milk
newspapers,shopping bags,whole milk
citrus fruit,yogurt
margarine,yogurt
bottled water,white bread
newspapers
canned beer,chocolate
canned fish,frankfurter,whole milk,yogurt
pork,rolls/buns
house keeping products,sausage
butter milk,hygiene articles,pickled vegetables
citrus fruit
citrus fruit,soda
chewing gum,other vegetables
processed cheese,rolls/buns
newspapers,shopping bags
margarine,whole milk
domestic eggs,pasta,yogurt
tropical fruit,whipped/sour cream
white bread,whole milk
canned beer,root vegetables
berries,other vegetables,root vegetables,salty snack,turkey
brown bread,yogurt
dessert,whipped/sour cream
packaged fruit/vegetables,sausage
shopping bags,yogurt
bottled water,cream cheese 
brown bread,soda,whole milk
soda,whipped/sour cream
herbs,white bread
domestic eggs,waffles
meat,sausage
bottled beer,frankfurter
grapes,tropical fruit
beef,canned vegetables,newspapers
onions,specialty vegetables
liquor,root vegetables,sliced cheese
rolls/buns,soda
bottled water,curd,specialty bar
bottled beer,citrus fruit,whole milk
misc. beverages,oil,yogurt
root vegetables,soups
fruit/vegetable juice,napkins
berries,brown bread
citrus fruit,sugar
bottled water,sausage
butter,frozen dessert,meat
sugar,waffles
pork,soda
butter milk,citrus fruit,cream cheese 
pip fruit,whole milk
UHT-milk,chocolate,curd
margarine,pastry
canned beer,root vegetables
beef,salty snack,waffles
frankfurter,rolls/buns
domestic eggs,meat
chocolate,fruit/vegetable juice
frozen dessert,newspapers
cat food,chicken
brown bread,chicken
pork,salt,sausage,soda
beef,curd
other vegetables,white bread
shopping bags
meat,other vegetables
misc. beverages,other vegetables
frozen vegetables,whole milk
root vegetables,white wine
bottled beer,frozen vegetables,rolls/buns,soda
dessert,rolls/buns
citrus fruit,whole milk
bottled water,fruit/vegetable juice,spices,yogurt
citrus fruit,rolls/buns,soda,spread cheese
butter,whipped/sour cream
ham,pastry
pet care,pip fruit,shopping bags,white wine
nuts/prunes,whole milk
rolls/buns,whole milk
rolls/buns,waffles
bottled water,canned beer
newspapers,yogurt
citrus fruit,waffles
chocolate,meat
frozen vegetables,napkins
bottled beer,domestic eggs,whole milk
brown bread,coffee,other vegetables
sausage,specialty bar
canned beer,tropical fruit
cat food,soda
cereals,herbs,root vegetables
Instant food products,frozen potato products,processed cheese
bottled water,citrus fruit
UHT-milk,oil
grapes,soda
chocolate,frozen vegetables,other vegetables,pip fruit,rolls/buns
newspapers,whole milk
pork,waffles,white bread
oil,whole milk
domestic eggs,mustard
domestic eggs,whole milk
nuts/prunes,rolls/buns
cling film/bags,hygiene articles
margarine,soda
cream cheese ,other vegetables
coffee,domestic eggs
berries,brown bread,tropical fruit
cream cheese ,other vegetables
frozen vegetables,sugar
bottled water,zwieback
shopping bags,sugar
napkins,white bread
frozen fish,whole milk
brown bread,citrus fruit,napkins,snack products
curd,frozen meals,frozen vegetables
ham,pickled vegetables,soda
chewing gum,frozen vegetables,ham
baking powder,misc. beverages,pot plants
onions,whole milk
berries,domestic eggs
cat food,fruit/vegetable juice,napkins
brown bread,misc. beverages,pork
citrus fruit,other vegetables,pork,yogurt
other vegetables,salty snack
citrus fruit,liver loaf
soda,whole milk,yogurt
brown bread,salty snack
flour,tropical fruit
meat,whole milk,yogurt
chicken,sausage
chicken,liquor,newspapers,specialty bar
candy,grapes,hamburger meat
beef,newspapers,whole milk
beef,bottled water
pip fruit,whipped/sour cream
bottled water,white bread
grapes,sausage
berries,butter,pastry,yogurt
meat,yogurt
cling film/bags,other vegetables
liver loaf,other vegetables
berries,other vegetables,whipped/sour cream
coffee,newspapers,oil
bottled water,other vegetables,white bread
pastry,root vegetables
hygiene articles,other vegetables
rolls/buns,soda
beverages,bottled water,sausage,white bread
chicken,coffee
canned fruit,citrus fruit,dessert,pip fruit
bottled beer,chicken
bottled water,long life bakery product,rolls/buns
fruit/vegetable juice,soda
bottled beer,packaged fruit/vegetables
sliced cheese,whole milk
citrus fruit,rolls/buns,whole milk
newspapers,pip fruit
oil,tropical fruit
sausage,whole milk
bottled beer,hamburger meat,root vegetables
flower (seeds),pork,whole milk
pork,white bread
bottled water,whipped/sour cream
butter,sausage,soda,specialty bar,whipped/sour cream
cream cheese ,frozen meals,meat,rolls/buns,whipped/sour cream,yogurt
bottled water,dessert,newspapers
bottled beer,brown bread,ice cream
coffee,sweet spreads
coffee,dessert
hard cheese,pastry
ice cream,yogurt
bottled water,canned beer
bottled water,sausage
long life bakery product,yogurt
soda,yogurt
bottled beer,pastry
chicken,waffles,yogurt
long life bakery product,soda
UHT-milk,berries,cream cheese 
whipped/sour cream,yogurt
butter milk,margarine
curd cheese,tropical fruit
hamburger meat,white wine
other vegetables,tropical fruit
rice,shopping bags
sausage,specialty bar
onions,yogurt
flour,soda
root vegetables,sugar
long life bakery product,soda,whipped/sour cream
other vegetables,rolls/buns
UHT-milk,beef
newspapers,whole milk
beverages,coffee
newspapers,spread cheese
ice cream,misc. beverages,other vegetables
coffee,other vegetables
citrus fruit,curd,margarine
hard cheese,napkins,rolls/buns,root vegetables
brown bread,hard cheese,other vegetables,salty snack
citrus fruit,rum
misc. beverages,other vegetables
pot plants,soda
chicken,white bread
cat food,soda
abrasive cleaner,frozen vegetables,pip fruit
onions,tropical fruit,whipped/sour cream
kitchen towels,salty snack
butter,salty snack
pasta,whole milk
chicken,shopping bags
butter,citrus fruit
cream cheese ,frozen meals
frozen vegetables,napkins,other vegetables
brown bread,ketchup,soda
chicken,nut snack
pork,rolls/buns
root vegetables,whole milk
hard cheese,salty snack,waffles
onions,other vegetables
tropical fruit,whole milk
butter,rolls/buns
other vegetables,soda
other vegetables,rolls/buns
cream cheese ,pasta
UHT-milk,candy,rolls/buns
coffee,root vegetables,whipped/sour cream
other vegetables,pastry,shopping bags
pip fruit,rolls/buns,tropical fruit
margarine,pet care,pork
curd,margarine,tropical fruit,yogurt
tropical fruit,whole milk
candy,citrus fruit
beef,citrus fruit
cake bar,other vegetables
other vegetables,root vegetables
cat food,rolls/buns
Instant food products,citrus fruit
sauces,tropical fruit,vinegar
UHT-milk,ham,margarine
chocolate,shopping bags
sausage,yogurt
UHT-milk,bottled beer,frankfurter,pot plants
napkins,pastry,whipped/sour cream
brown bread,pastry
flower soil/fertilizer,whole milk
hamburger meat,pip fruit
margarine,meat
domestic eggs,rolls/buns
bottled water,dessert
processed cheese,rolls/buns,semi-finished bread,whole milk
frozen vegetables,pork
onions,whipped/sour cream
misc. beverages,newspapers
brown bread,whipped/sour cream
baking powder,cake bar,canned beer,newspapers,pastry,yogurt
frankfurter,other vegetables
bottled water,other vegetables
rolls/buns,shopping bags
napkins,root vegetables,sliced cheese
citrus fruit,grapes
finished products,pip fruit
citrus fruit,meat
soda,whipped/sour cream
frozen vegetables,sausage
berries,packaged fruit/vegetables
sausage,whole milk
Instant food products,white wine
newspapers,shopping bags,waffles
margarine,processed cheese
bottled beer,frozen vegetables,soda
hamburger meat,margarine
bottled water,citrus fruit
napkins,pip fruit,shopping bags
other vegetables,whole milk
white bread,whole milk
red/blush wine,shopping bags
chocolate,yogurt
chewing gum,yogurt
pip fruit,soda
other vegetables,processed cheese
brandy,coffee,whole milk
sausage,whole milk
frozen dessert,onions
fruit/vegetable juice,other vegetables
bottled water,soda
salty snack,yogurt
potato products,rolls/buns
citrus fruit,coffee
pip fruit,rolls/buns,white bread
dessert,shopping bags
long life bakery product,meat,napkins,yogurt
pork
brown bread,butter,citrus fruit,dessert,hygiene articles,pork,shopping bags,whole milk
pip fruit,whole milk
rolls/buns,tropical fruit
butter milk,other vegetables,packaged fruit/vegetables,sausage,whole milk
frankfurter,herbs,male cosmetics,other vegetables,yogurt
liquor,pip fruit,rolls/buns,specialty chocolate
house keeping products,other vegetables,whole milk
bottled water,specialty bar
dishes,other vegetables
cat food,pip fruit,waffles
UHT-milk,whole milk
hygiene articles,pork
chocolate,rolls/buns,whipped/sour cream
soda,specialty chocolate
hygiene articles,soda
brown bread,butter milk
brown bread,sugar,tropical fruit
coffee,other vegetables
flour,pudding powder,soda
ice cream,root vegetables
UHT-milk,herbs,other vegetables,pip fruit
berries,white bread
beverages,white bread
beef,brown bread,chicken,grapes,male cosmetics,roll products ,root vegetables,waffles
other vegetables,yogurt
chocolate,other vegetables,specialty chocolate
bottled beer,bottled water
newspapers,whole milk
dish cleaner,pickled vegetables,whipped/sour cream
root vegetables,whipped/sour cream
bottled water,butter milk
brown bread,frozen dessert
rolls/buns
other vegetables,processed cheese
cream cheese ,sausage
curd,frankfurter
meat,other vegetables,zwieback
canned fish,chicken,soda
pastry,whole milk
bottled water,newspapers
citrus fruit,root vegetables
pork,red/blush wine
bottled beer,whole milk
citrus fruit,dish cleaner,margarine
pip fruit,soda
butter milk,yogurt
butter,candy
rolls/buns,yogurt
frankfurter,other vegetables
bottled beer,bottled water,sugar
dessert,waffles,whole milk
rolls/buns,sausage
citrus fruit,domestic eggs
onions,sugar,whole milk,yogurt
other vegetables,rolls/buns
flour,margarine,whole milk
ham,sugar
sugar,whole milk
tropical fruit,zwieback
curd,margarine,newspapers,other vegetables,pastry,sausage
